Commodity,Year,Attribute,Value
Walnuts: Per capita availability adjusted for loss,1995,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,1996,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,1997,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,1998,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,1999,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2000,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2001,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2002,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2003,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2004,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2005,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2006,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2007,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2008,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2009,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2010,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2011,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2012,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2013,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2014,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2015,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2016,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2017,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,2018,Loss at consumer level-Nonedible share-Percent,0
Walnuts: Per capita availability adjusted for loss,1970,Loss at consumer level-Edible weight-Lbs/year,0.327599531
Walnuts: Per capita availability adjusted for loss,1971,Loss at consumer level-Edible weight-Lbs/year,0.382201279
Walnuts: Per capita availability adjusted for loss,1972,Loss at consumer level-Edible weight-Lbs/year,0.364776468
Walnuts: Per capita availability adjusted for loss,1973,Loss at consumer level-Edible weight-Lbs/year,0.37147534
Walnuts: Per capita availability adjusted for loss,1974,Loss at consumer level-Edible weight-Lbs/year,0.394261475
Walnuts: Per capita availability adjusted for loss,1975,Loss at consumer level-Edible weight-Lbs/year,0.476982605
Walnuts: Per capita availability adjusted for loss,1976,Loss at consumer level-Edible weight-Lbs/year,0.486025733
Walnuts: Per capita availability adjusted for loss,1977,Loss at consumer level-Edible weight-Lbs/year,0.460334114
Walnuts: Per capita availability adjusted for loss,1978,Loss at consumer level-Edible weight-Lbs/year,0.352432519
Walnuts: Per capita availability adjusted for loss,1979,Loss at consumer level-Edible weight-Lbs/year,0.403346372
Walnuts: Per capita availability adjusted for loss,1980,Loss at consumer level-Edible weight-Lbs/year,0.470843352
Walnuts: Per capita availability adjusted for loss,1981,Loss at consumer level-Edible weight-Lbs/year,0.492282102
Walnuts: Per capita availability adjusted for loss,1982,Loss at consumer level-Edible weight-Lbs/year,0.444636884
Walnuts: Per capita availability adjusted for loss,1983,Loss at consumer level-Edible weight-Lbs/year,0.489321761
Walnuts: Per capita availability adjusted for loss,1984,Loss at consumer level-Edible weight-Lbs/year,0.453751014
Walnuts: Per capita availability adjusted for loss,1985,Loss at consumer level-Edible weight-Lbs/year,0.456694584
Walnuts: Per capita availability adjusted for loss,1986,Loss at consumer level-Edible weight-Lbs/year,0.463179395
Walnuts: Per capita availability adjusted for loss,1987,Loss at consumer level-Edible weight-Lbs/year,0.439837053
Walnuts: Per capita availability adjusted for loss,1988,Loss at consumer level-Edible weight-Lbs/year,0.47517791
Walnuts: Per capita availability adjusted for loss,1989,Loss at consumer level-Edible weight-Lbs/year,0.427627156
Walnuts: Per capita availability adjusted for loss,1990,Loss at consumer level-Edible weight-Lbs/year,0.430378475
Walnuts: Per capita availability adjusted for loss,1991,Loss at consumer level-Edible weight-Lbs/year,0.430320427
Walnuts: Per capita availability adjusted for loss,1992,Loss at consumer level-Edible weight-Lbs/year,0.440517592
Walnuts: Per capita availability adjusted for loss,1993,Loss at consumer level-Edible weight-Lbs/year,0.356623389
Walnuts: Per capita availability adjusted for loss,1994,Loss at consumer level-Edible weight-Lbs/year,0.420124957
Walnuts: Per capita availability adjusted for loss,1995,Loss at consumer level-Edible weight-Lbs/year,0.364034596
Walnuts: Per capita availability adjusted for loss,1996,Loss at consumer level-Edible weight-Lbs/year,0.307183487
Walnuts: Per capita availability adjusted for loss,1997,Loss at consumer level-Edible weight-Lbs/year,0.344446848
Walnuts: Per capita availability adjusted for loss,1998,Loss at consumer level-Edible weight-Lbs/year,0.357451833
Walnuts: Per capita availability adjusted for loss,1999,Loss at consumer level-Edible weight-Lbs/year,0.480512031
Walnuts: Per capita availability adjusted for loss,2000,Loss at consumer level-Edible weight-Lbs/year,0.416346312
Walnuts: Per capita availability adjusted for loss,2001,Loss at consumer level-Edible weight-Lbs/year,0.396315415
Walnuts: Per capita availability adjusted for loss,2002,Loss at consumer level-Edible weight-Lbs/year,0.497631925
Walnuts: Per capita availability adjusted for loss,2003,Loss at consumer level-Edible weight-Lbs/year,0.477023267
Walnuts: Per capita availability adjusted for loss,2004,Loss at consumer level-Edible weight-Lbs/year,0.498465949
Walnuts: Per capita availability adjusted for loss,2005,Loss at consumer level-Edible weight-Lbs/year,0.395417487
Walnuts: Per capita availability adjusted for loss,2006,Loss at consumer level-Edible weight-Lbs/year,0.510275505
Walnuts: Per capita availability adjusted for loss,2007,Loss at consumer level-Edible weight-Lbs/year,0.448504697
Walnuts: Per capita availability adjusted for loss,2008,Loss at consumer level-Edible weight-Lbs/year,0.448389091
Walnuts: Per capita availability adjusted for loss,2009,Loss at consumer level-Edible weight-Lbs/year,0.522263137
Walnuts: Per capita availability adjusted for loss,2010,Loss at consumer level-Edible weight-Lbs/year,0.424249763
Walnuts: Per capita availability adjusted for loss,2011,Loss at consumer level-Edible weight-Lbs/year,0.396891696
Walnuts: Per capita availability adjusted for loss,2012,Loss at consumer level-Edible weight-Lbs/year,0.442236442
Walnuts: Per capita availability adjusted for loss,2013,Loss at consumer level-Edible weight-Lbs/year,0.440357754
Walnuts: Per capita availability adjusted for loss,2014,Loss at consumer level-Edible weight-Lbs/year,0.387713427
Walnuts: Per capita availability adjusted for loss,2015,Loss at consumer level-Edible weight-Lbs/year,0.373336054
Walnuts: Per capita availability adjusted for loss,2016,Loss at consumer level-Edible weight-Lbs/year,0.535554196
Walnuts: Per capita availability adjusted for loss,2017,Loss at consumer level-Edible weight-Lbs/year,0.472301995
Walnuts: Per capita availability adjusted for loss,2018,Loss at consumer level-Edible weight-Lbs/year,0.510382026
Walnuts: Per capita availability adjusted for loss,1970,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1971,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1972,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1973,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1974,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1975,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1976,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1977,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1978,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1979,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1980,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1981,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1982,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1983,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1984,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1985,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1986,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1987,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1988,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1989,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1990,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1991,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1992,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1993,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1994,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1995,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1996,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1997,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1998,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,1999,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,2000,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,2001,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,2002,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,2003,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
Walnuts: Per capita availability adjusted for loss,2004,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,18
